일시,기온(°C),강수량(mm),풍속(m/s),습도(%),일조(hr),전운량(10분위),시정(10m),지면온도(°C)
2020-05-01 1:00,14.6,,0.8,98,,0,1325,12.3
2020-05-01 2:00,14,,1.1,99,,0,1109,11.7
2020-05-01 3:00,13.3,,0.8,99,,1,970,11.1
2020-05-01 4:00,12.8,,0.6,99,,6,824,10.4
2020-05-01 5:00,12.6,,0.6,99,,6,677,10.4
2020-05-01 6:00,12.6,,0.4,99,0,0,510,10.4
2020-05-01 7:00,14.1,,0.7,99,0.6,1,677,13.5
2020-05-01 8:00,16.8,,0.2,96,1,0,847,19.1
2020-05-01 9:00,19.8,,0.6,81,1,0,1043,28.4
2020-05-01 10:00,22.4,,1,70,1,0,1306,36
2020-05-01 11:00,24.2,,1.8,64,1,0,1018,41.8
2020-05-01 12:00,26.6,,1.3,56,1,1,1477,47
2020-05-01 13:00,27.8,,1.8,53,1,3,1239,48.8
2020-05-01 14:00,28.9,,1.4,47,1,2,1502,49.4
2020-05-01 15:00,30.3,,0.7,41,1,0,1815,48.4
2020-05-01 16:00,29.3,,2.1,49,1,0,1217,43.3
2020-05-01 17:00,29.3,,1.8,51,0.9,0,1453,38
2020-05-01 18:00,28.1,,1.2,54,0.9,0,1394,32
2020-05-01 19:00,26.3,,0.9,60,0.3,0,1413,25.2
2020-05-01 20:00,23.5,,0.8,74,0,0,1343,21.5
2020-05-01 21:00,22,,0.3,83,,0,1260,19.2
2020-05-01 22:00,20.8,,0.3,90,,0,1083,17.6
2020-05-01 23:00,19.6,,0.7,91,,0,1172,16
2020-05-02 0:00,18.1,,0.9,91,,0,1207,14.9
2020-05-02 1:00,17,,0.7,94,,6,1322,14.1
2020-05-02 2:00,16.2,,0.7,96,,7,1314,13.7
2020-05-02 3:00,15.6,,1,98,,7,1130,13.6
2020-05-02 4:00,15.5,,0.6,98,,8,1062,13.3
2020-05-02 5:00,15.1,,0.9,99,,10,1024,13.5
2020-05-02 6:00,15.3,,0.8,99,0,9,933,13.5
2020-05-02 7:00,16.5,,0.2,98,0,9,748,16.4
2020-05-02 8:00,19,,0.2,94,0.2,8,848,21.2
2020-05-02 9:00,20.6,,0.4,85,0.3,9,950,25
2020-05-02 10:00,23.9,,1.5,73,0.4,8,1145,35.2
2020-05-02 11:00,25.1,,1.1,60,1,8,1455,41.6
2020-05-02 12:00,25.1,,1.5,61,0.8,7,1318,38.7
2020-05-02 13:00,26.6,,1,54,0.8,8,1680,43.3
2020-05-02 14:00,26.1,,0.8,55,0,9,1620,38.2
2020-05-02 15:00,27.5,,1.4,52,0.6,8,1628,40.3
2020-05-02 16:00,27.2,,0.5,52,0.4,10,1807,34
2020-05-02 17:00,26.9,,0.1,52,0,10,1919,30.2
2020-05-02 18:00,24.8,,2.1,47,0,10,1040,25.8
2020-05-02 19:00,23.7,,1.4,51,0,10,1272,23.6
2020-05-02 20:00,20.5,0,1.5,77,0,10,702,19.6
2020-05-02 21:00,20.4,0.2,0.9,81,,10,1644,18.1
2020-05-02 22:00,19.7,0,0.5,90,,8,1226,17.9
2020-05-02 23:00,20.2,,0.6,77,,6,1172,17.2
2020-05-03 0:00,19.6,,1.3,81,,8,869,16.8
2020-05-03 1:00,19.4,,1.9,86,,10,1083,16.9
2020-05-03 2:00,19.6,,0.9,75,,10,1825,16.5
2020-05-03 3:00,18.6,,1.8,92,,9,1307,16.4
2020-05-03 4:00,17.9,0.1,1.6,97,,10,939,16.8
2020-05-03 5:00,16.8,0.2,1.6,99,,10,896,16.5
2020-05-03 6:00,16.6,1.1,1.3,99,0,10,495,16.5
2020-05-03 7:00,16.4,1.1,1.8,99,0,6,544,16.8
2020-05-03 8:00,16.9,,1.9,99,0,9,793,17.3
2020-05-03 9:00,17.3,0.4,1.4,99,0,9,773,18.9
2020-05-03 10:00,17.4,0.1,1.4,99,0,10,485,19.6
2020-05-03 11:00,17.6,1.4,1,99,0,10,398,20.3
2020-05-03 12:00,17.8,3.3,1,99,0,10,267,20
2020-05-03 13:00,18.3,1.8,1.3,99,0,10,479,20.7
2020-05-03 14:00,18.5,0,0.9,99,0,10,758,20.9
2020-05-03 15:00,19,,0.9,99,0,8,1179,20.6
2020-05-03 16:00,19.9,,0.7,97,0,9,1168,22.5
2020-05-03 17:00,19.5,,0.6,97,0,9,1384,20.1
2020-05-03 18:00,18.9,0,0.2,99,0,9,878,19.5
2020-05-03 19:00,18.8,,0.4,99,0,8,962,18.8
2020-05-03 20:00,18.2,,0.6,99,0,8,383,18.4
2020-05-03 21:00,18.1,,0.7,99,,9,387,18.2
2020-05-03 22:00,18.2,,0.1,99,,8,350,18.2
2020-05-03 23:00,18.1,,0.2,99,,8,398,17.6
2020-05-04 0:00,17.1,,0.5,99,,6,297,16.7
2020-05-04 1:00,17.4,,0.4,99,,8,577,17.1
2020-05-04 2:00,16.9,,0.7,99,,9,384,16.9
2020-05-04 3:00,16.9,,1,99,,9,566,16.9
2020-05-04 4:00,16.9,,0.2,99,,10,437,16.6
2020-05-04 5:00,16.6,,0.4,99,,10,295,15.9
2020-05-04 6:00,16.8,,1.6,99,0,0,431,15.3
2020-05-04 7:00,17.4,,1.3,99,0,2,500,17.5
2020-05-04 8:00,20.6,,1.2,97,0.9,3,1056,21
2020-05-04 9:00,22.1,,2.1,84,1,0,1216,26.2
2020-05-04 10:00,24.5,,2.2,70,1,4,1354,30.6
2020-05-04 11:00,25,,2.1,65,0.8,7,1661,31.6
2020-05-04 12:00,25.8,,2.2,60,1,5,1779,33.1
2020-05-04 13:00,27.2,,2.1,56,1,5,1909,36.5
2020-05-04 14:00,28.2,,2.7,54,1,7,1961,38.3
2020-05-04 15:00,27.6,,1.9,53,0.9,6,1977,35.2
2020-05-04 16:00,28.4,,2.5,50,0.8,0,1971,36
2020-05-04 17:00,28,,1.4,48,1,0,2000,33.2
2020-05-04 18:00,26.9,,1.3,51,0.9,0,2000,28.4
2020-05-04 19:00,24.8,,1,62,0.1,6,2000,23.7
2020-05-04 20:00,23,,1.4,72,0,7,2000,20.9
2020-05-04 21:00,22.4,,1.6,70,,7,952,19.9
2020-05-04 22:00,20.6,,1.7,79,,7,1299,18.6
2020-05-04 23:00,18,,1.7,88,,7,1314,17.2
2020-05-05 0:00,17.5,,2.3,87,,7,1561,17.6
2020-05-05 1:00,16.8,,2.6,88,,5,1520,17.2
2020-05-05 2:00,16.6,,0.7,88,,9,1515,16.9
2020-05-05 3:00,16.5,,1.3,86,,9,1530,16.6
2020-05-05 4:00,16.2,,1,85,,9,1807,16.2
2020-05-05 5:00,16.1,,1.1,83,,9,1950,16
2020-05-05 6:00,16.6,,0.9,79,0,6,1935,16.1
2020-05-05 7:00,16.7,,1,77,0,7,2000,16.7
2020-05-05 8:00,16.8,,1.3,77,0,8,1970,18.1
2020-05-05 9:00,17.3,,1,76,0,9,1729,20.6
2020-05-05 10:00,17.8,,1.3,74,0,9,1634,21.9
2020-05-05 11:00,18.5,,1.2,70,0,8,1912,27.1
2020-05-05 12:00,20.2,,2,63,0.6,7,1752,33
2020-05-05 13:00,18.2,0.3,0.7,91,0.1,10,965,21.7
2020-05-05 14:00,17.9,0.1,1,99,0,10,679,21.2
2020-05-05 15:00,18.5,0.2,0.3,93,0,10,1165,21.4
2020-05-05 16:00,17.8,0.1,1.2,99,0,10,652,19.3
2020-05-05 17:00,17.8,0.1,1,99,0,10,484,18.8
2020-05-05 18:00,16.9,0.4,1.2,99,0,10,716,18.9
2020-05-05 19:00,16.3,,0.8,99,0,9,956,16.8
2020-05-05 20:00,15.3,,1.2,99,0,7,583,15.2
2020-05-05 21:00,14.8,,0.4,99,,7,554,14.5
2020-05-05 22:00,14.7,,0.5,99,,8,629,14.8
2020-05-05 23:00,15.3,,0.2,99,,9,725,15.4
2020-05-06 0:00,15.4,,0,99,,10,683,15.6
2020-05-06 1:00,15.1,,0.1,99,,1,772,15
2020-05-06 2:00,14.5,,0.2,99,,5,384,14.6
2020-05-06 3:00,14,,0.2,99,,8,224,14.8
2020-05-06 4:00,13.6,,0.7,99,,7,419,14.8
2020-05-06 5:00,13.3,,0.6,99,,7,459,14.5
2020-05-06 6:00,13.1,,1.2,99,0,8,504,14.4
2020-05-06 7:00,13.5,,0.7,99,0,8,739,15.8
2020-05-06 8:00,14.4,,0.9,99,0.2,9,1039,18.6
2020-05-06 9:00,15.6,,0.8,96,0.3,8,1353,20.9
2020-05-06 10:00,18.6,,0.9,79,0.8,0,1497,28.6
2020-05-06 11:00,19.4,,0.8,70,1,0,1653,32.7
2020-05-06 12:00,22.6,,1,59,1,0,1899,38.6
2020-05-06 13:00,23.6,,1.2,51,1,0,1942,42.5
2020-05-06 14:00,25.4,,1.1,40,1,0,2000,43.9
2020-05-06 15:00,26.5,,1.2,34,1,0,2000,42.8
2020-05-06 16:00,27.5,,1,33,1,0,2000,40.1
2020-05-06 17:00,23.9,,2.9,46,1,0,1722,33.7
2020-05-06 18:00,21.9,,2.6,47,1,0,1947,27.3
2020-05-06 19:00,19.7,,2.6,50,0.5,2,1990,21.1
2020-05-06 20:00,17.8,,1.7,54,0,3,2000,18
2020-05-06 21:00,16.6,,1.2,58,,4,2000,16.2
2020-05-06 22:00,15.9,,0.6,59,,0,2000,14.8
2020-05-06 23:00,14.1,,0.6,73,,3,2000,13.4
2020-05-07 0:00,12.5,,1.6,85,,0,2000,12.2
2020-05-07 1:00,11.8,,1.1,91,,2,2000,11.2
2020-05-07 2:00,10.7,,1,97,,5,2000,10.4
2020-05-07 3:00,10.4,,1,98,,3,2000,9.4
2020-05-07 4:00,9.4,,0.8,99,,0,2000,8.5
2020-05-07 5:00,8.8,,0.5,99,,0,2000,7.8
2020-05-07 6:00,8.8,,0.8,99,0,3,2000,8.3
2020-05-07 7:00,10.6,,0.4,98,0.9,6,2000,10.6
2020-05-07 8:00,13.3,,1,81,1,6,1893,13.5
2020-05-07 9:00,16.2,,1,64,1,0,2000,24.8
2020-05-07 10:00,18.7,,1.2,49,1,0,2000,32.4
2020-05-07 11:00,19.9,,1.1,45,1,5,2000,37.4
2020-05-07 12:00,22.2,,2.2,34,1,3,1985,42.2
2020-05-07 13:00,23.5,,2.7,28,1,1,1991,43.6
2020-05-07 14:00,23.1,,2.1,22,1,0,2000,38.9
2020-05-07 15:00,23,,1.5,19,1,4,2000,36.9
2020-05-07 16:00,22.7,,1.4,17,1,1,2000,36.4
2020-05-07 17:00,22.8,,2.2,18,0.4,9,2000,30.6
2020-05-07 18:00,21.3,,0.8,27,1,7,2000,26.3
2020-05-07 19:00,18.9,,1.4,32,0.3,7,2000,19.2
2020-05-07 20:00,17.5,,1.1,33,0,6,2000,16.2
2020-05-07 21:00,16.5,,1.2,35,,7,2000,14.4
2020-05-07 22:00,13.3,,1,55,,7,2000,12.5
2020-05-07 23:00,12.2,,1.5,60,,8,2000,11.6
2020-05-08 0:00,11.5,,1.3,61,,9,2000,10.7
2020-05-08 1:00,10,,0.8,72,,7,2000,9.4
2020-05-08 2:00,9.6,,0.7,73,,10,2000,9.3
2020-05-08 3:00,8.5,,0.7,79,,9,2000,7.8
2020-05-08 4:00,7.6,,0.5,84,,1,2000,6.7
2020-05-08 5:00,7.1,,1,88,,4,2000,6.3
2020-05-08 6:00,7.1,,0.7,91,0,4,2000,6.8
2020-05-08 7:00,9.5,,0.1,74,0.9,1,2000,8.8
2020-05-08 8:00,13.2,,0.2,57,1,2,2000,12.7
2020-05-08 9:00,15.1,,1.1,45,1,5,2000,25.2
2020-05-08 10:00,18.1,,1.8,46,1,0,2000,33.4
2020-05-08 11:00,20.6,,2.7,41,1,0,2000,39.4
2020-05-08 12:00,21.9,,2.9,40,1,5,2000,42.4
2020-05-08 13:00,22.6,,2.3,36,1,7,2000,41.1
2020-05-08 14:00,23.5,,2.7,38,1,7,1989,41.2
2020-05-08 15:00,23.3,,2.1,39,0.8,8,1982,34.5
2020-05-08 16:00,23.4,,1.8,48,0,10,1598,32.9
2020-05-08 17:00,23.3,,1,51,0.6,8,1906,31.2
2020-05-08 18:00,21.9,,1,55,0,9,1972,24.8
2020-05-08 19:00,21.3,,1.7,56,0,10,1984,21.7
2020-05-08 20:00,21,,1.8,56,0,10,2000,20.5
2020-05-08 21:00,20.6,0,1.7,62,,10,2000,19.6
2020-05-08 22:00,19.9,0,0.5,68,,10,2000,17.9
2020-05-08 23:00,17.5,0.4,0.5,97,,10,799,17.2
2020-05-09 0:00,16.2,3.7,0.4,99,,10,364,16.9
2020-05-09 1:00,15.9,7.8,0.6,99,,10,156,16.5
2020-05-09 2:00,15.5,5.8,1.2,99,,10,429,16.4
2020-05-09 3:00,15.5,2.3,0.7,99,,10,407,16.1
2020-05-09 4:00,15.6,1.5,1.4,99,,7,485,15.9
2020-05-09 5:00,15.6,2.4,1.2,99,,1,728,15.9
2020-05-09 6:00,15.7,0.8,0.9,99,0,10,1448,16
2020-05-09 7:00,15.7,2.5,1.9,99,0,10,542,16.1
2020-05-09 8:00,15.9,0.3,2.7,99,0,10,911,16.5
2020-05-09 9:00,16.2,0.4,2.3,99,0,10,1032,17.5
2020-05-09 10:00,16.5,0.2,2.6,99,0,10,702,18.6
2020-05-09 11:00,17.6,0,2.4,98,0.1,10,1887,20.9
2020-05-09 12:00,18.1,0.1,2.2,97,0.1,10,2000,20.7
2020-05-09 13:00,17.9,0,2.1,96,0,9,1817,20
2020-05-09 14:00,18.4,,1.8,92,0.1,10,2000,21.9
2020-05-09 15:00,18.9,,1.6,92,0,10,2000,22.4
2020-05-09 16:00,19.3,,1,91,0,10,2000,21.6
2020-05-09 17:00,19.2,,1.1,94,0,10,2000,20
2020-05-09 18:00,19.2,,2.3,97,0,10,2000,19.1
2020-05-09 19:00,19.2,,0.5,98,0,10,2000,18.7
2020-05-09 20:00,18.7,,0.3,99,0,10,2000,18.3
2020-05-09 21:00,18.2,,0.7,99,,9,2000,18.1
2020-05-09 22:00,18.2,,0.7,99,,10,2000,18
2020-05-09 23:00,18,,0.8,99,,8,2000,17.8
2020-05-10 0:00,18,,0.9,99,,10,2000,17.4
2020-05-10 1:00,17.4,,1,99,,9,2000,17.1
2020-05-10 2:00,16.6,,2.3,98,,9,1917,16.4
2020-05-10 3:00,16,,2,98,,10,1997,15.8
2020-05-10 4:00,16.1,,0.9,98,,9,1996,15.9
2020-05-10 5:00,15.8,,0.3,97,,10,2000,15.8
2020-05-10 6:00,15.8,,0.7,98,0,8,1931,15.9
2020-05-10 7:00,16,,0.7,97,0,9,2000,16.5
2020-05-10 8:00,16.7,,0.7,89,0,9,2000,18
2020-05-10 9:00,17.3,,0.8,88,0,10,2000,18.4
2020-05-10 10:00,19.7,,2.9,77,0.3,10,2000,26.6
2020-05-10 11:00,20,,3.4,75,1,9,2000,27.1
2020-05-10 12:00,21.2,,2.7,71,1,8,2000,30.9
2020-05-10 13:00,20.7,,2.9,71,1,9,2000,32
2020-05-10 14:00,21.4,,2.9,68,1,9,2000,34.9
2020-05-10 15:00,21.4,,3,68,1,7,2000,36.1
2020-05-10 16:00,21.6,,2.7,67,1,7,2000,34.8
2020-05-10 17:00,21.2,,2.8,65,0.9,6,2000,30.7
2020-05-10 18:00,20,,2.7,65,1,6,2000,25.8
2020-05-10 19:00,18.7,,2.7,72,0.5,3,1841,19.9
2020-05-10 20:00,18,,1.8,77,0,2,1384,17.4
2020-05-10 21:00,17.3,,1.8,80,,1,1122,16
2020-05-10 22:00,16.4,,1.5,85,,7,884,14.6
2020-05-10 23:00,15.5,,0.1,92,,0,764,13.4
2020-05-11 0:00,14.9,,0.2,88,,0,928,12.5
2020-05-11 1:00,13.5,,0.5,97,,0,730,11.8
2020-05-11 2:00,16.2,,2.5,79,,0,1104,12.1
2020-05-11 3:00,14.7,,1.5,90,,0,790,11.9
2020-05-11 4:00,14.2,,1.2,95,,0,795,11.5
2020-05-11 5:00,14.5,,1.6,91,,0,1189,11.5
2020-05-11 6:00,13.5,,0.4,98,0,0,1131,11.5
2020-05-11 7:00,15.1,,0.2,94,1,0,1062,13.9
2020-05-11 8:00,17.7,,1.1,78,1,0,1047,15.8
2020-05-11 9:00,19.3,,1,66,1,0,1345,24.5
2020-05-11 10:00,21.9,,0.7,52,1,0,1678,31.5
2020-05-11 11:00,23.9,,1.8,34,1,0,1939,37.4
2020-05-11 12:00,25.9,,2.2,27,1,1,1946,41.4
2020-05-11 13:00,26.5,,2.7,26,1,0,1931,43.6
2020-05-11 14:00,27.1,,2.5,26,1,0,1973,43.9
2020-05-11 15:00,26.4,,2.9,26,1,0,2000,41.1
2020-05-11 16:00,25.9,,2.7,28,0.9,7,1949,35.9
2020-05-11 17:00,25.8,,2.1,28,0.9,7,1993,34.1
2020-05-11 18:00,24.7,,1.7,31,1,8,1980,29
2020-05-11 19:00,23.2,,1.8,31,0.2,9,1954,23.2
2020-05-11 20:00,22.2,,1.3,32,0,10,2000,21
2020-05-11 21:00,21.2,,1.2,34,,10,2000,19.7
2020-05-11 22:00,20,,1.7,38,,10,2000,18.7
2020-05-11 23:00,18.7,,0.4,47,,10,2000,17.9
2020-05-12 0:00,17.6,,1.7,53,,9,2000,17.3
2020-05-12 1:00,17.6,,1.5,51,,8,2000,16.1
2020-05-12 2:00,17.4,,1.5,51,,8,2000,15.3
2020-05-12 3:00,18.1,,1.5,50,,3,2000,14.4
2020-05-12 4:00,18.9,,1.9,53,,6,1996,14.9
2020-05-12 5:00,16.4,,1.6,67,,7,1641,15
2020-05-12 6:00,16.7,,3.2,60,0,0,1080,14.2
2020-05-12 7:00,16.7,,3,59,1,4,1595,15.7
2020-05-12 8:00,18,,1,57,1,0,1668,17.1
2020-05-12 9:00,19.2,,2.2,51,1,0,1979,27.7
2020-05-12 10:00,20.5,,1.8,44,1,0,1973,34.4
2020-05-12 11:00,21.6,,1,37,1,0,1996,39.8
2020-05-12 12:00,23.7,,2.8,29,1,2,1988,41.1
2020-05-12 13:00,24.3,,3.8,29,1,0,2000,41.1
2020-05-12 14:00,24.8,,2.8,30,1,0,1988,41.6
2020-05-12 15:00,25.2,,3.1,30,1,0,1934,38.5
2020-05-12 16:00,24.3,,2.8,38,1,2,1744,37.1
2020-05-12 17:00,22,,3.5,40,0.9,0,1607,32
2020-05-12 18:00,20.7,,3.4,38,1,0,2000,25.8
2020-05-12 19:00,19.3,,3,43,0.5,2,2000,19.8
2020-05-12 20:00,18.3,,3,45,0,0,2000,17.1
2020-05-12 21:00,17.1,,3.2,41,,1,2000,15.2
2020-05-12 22:00,15.6,,2.8,53,,0,2000,14.1
2020-05-12 23:00,14.6,,1.8,57,,0,2000,12.9
2020-05-13 0:00,14.1,,2.3,59,,0,2000,12.3
2020-05-13 1:00,13.4,,1.8,64,,0,2000,11.5
2020-05-13 2:00,13.2,,1.8,66,,0,2000,10.9
2020-05-13 3:00,12.2,,1.6,71,,0,2000,10.2
2020-05-13 4:00,11.4,,1.4,75,,0,2000,9.5
2020-05-13 5:00,10.9,,0.9,79,,0,2000,8.9
2020-05-13 6:00,10.9,,1.3,82,0,0,2000,9.1
2020-05-13 7:00,13.1,,1.6,69,1,0,2000,11.6
2020-05-13 8:00,16.3,,1.2,52,1,0,2000,13.3
2020-05-13 9:00,17.8,,1.5,38,1,0,2000,26.9
2020-05-13 10:00,19.4,,1.8,31,1,0,2000,34.3
2020-05-13 11:00,21.5,,2.6,27,1,0,2000,39.9
2020-05-13 12:00,22.8,,3.2,25,1,0,2000,43.3
2020-05-13 13:00,23.3,,2.9,25,1,0,2000,44.5
2020-05-13 14:00,23.9,,3,21,1,0,2000,44.7
2020-05-13 15:00,24.1,,2.7,26,1,0,2000,42.7
2020-05-13 16:00,24,,2.5,22,1,0,1981,39.1
2020-05-13 17:00,23.4,,3,21,0.9,0,2000,33.7
2020-05-13 18:00,22.5,,2,21,1,0,2000,27.4
2020-05-13 19:00,21.1,,1.9,24,0.6,0,1983,20.4
2020-05-13 20:00,18.7,,0.6,33,0,0,2000,16.7
2020-05-13 21:00,17,,0.4,41,,0,2000,15
2020-05-13 22:00,15.9,,1.1,46,,1,2000,13.8
2020-05-13 23:00,14,,0.8,57,,0,2000,12.6
2020-05-14 0:00,13.8,,0.6,57,,1,2000,11.8
2020-05-14 1:00,12.7,,0.7,60,,0,2000,11
2020-05-14 2:00,11.6,,0.9,67,,6,2000,10.5
2020-05-14 3:00,11.1,,0.2,71,,6,2000,10.1
2020-05-14 4:00,10.4,,0.8,73,,1,2000,9.9
2020-05-14 5:00,10,,0.6,77,,0,2000,9.2
2020-05-14 6:00,10.1,,0.5,80,0,1,2000,10.2
2020-05-14 7:00,11.8,,0.3,74,0,10,2000,13.5
2020-05-14 8:00,13.8,,0.1,58,0.5,9,2000,16.8
2020-05-14 9:00,17.1,,0.6,45,1,6,2000,26.3
2020-05-14 10:00,20.1,,0.2,36,1,6,2000,34
2020-05-14 11:00,20.1,,1.4,37,0.3,10,2000,29.8
2020-05-14 12:00,22.9,,1.1,31,0.7,9,1995,38.4
2020-05-14 13:00,24.1,,1,28,0.4,8,1831,36.7
2020-05-14 14:00,24.9,,1.5,28,0.3,7,1532,38
2020-05-14 15:00,25.4,,2.2,31,0.3,9,1305,38.8
2020-05-14 16:00,26.5,,1.3,30,0.9,5,1234,38.6
2020-05-14 17:00,25.9,,0.6,35,0.8,7,1350,31.5
2020-05-14 18:00,25.1,,1.4,33,0,9,1329,26.6
2020-05-14 19:00,24.5,,1.3,35,0,9,1537,23.2
2020-05-14 20:00,23.6,,0.2,34,0,9,1574,21
2020-05-14 21:00,23.6,,0.6,30,,8,1358,20
2020-05-14 22:00,22.8,,1,30,,10,1278,19.9
2020-05-14 23:00,21.3,,1.4,36,,10,1561,19.2
2020-05-15 0:00,20.6,,2.2,39,,10,1847,18.4
2020-05-15 1:00,20.1,,1.7,38,,10,2000,18
2020-05-15 2:00,19.9,,1.2,37,,10,1987,17.7
2020-05-15 3:00,19.5,,0.7,40,,10,2000,17.5
2020-05-15 4:00,19.2,,0.3,47,,10,2000,17.3
2020-05-15 5:00,19.6,,0.7,61,,10,2000,17.3
2020-05-15 6:00,19.3,0,2.1,63,0,10,1901,17.1
2020-05-15 7:00,16.7,0.6,0.3,94,0,10,1144,17
2020-05-15 8:00,16,1.7,0.1,99,0,10,412,17.2
2020-05-15 9:00,15.8,3.5,1.2,99,0,10,354,17.2
2020-05-15 10:00,16,2.5,0.9,99,0,10,399,18.2
2020-05-15 11:00,16.7,1.6,1.3,99,0,10,642,18.3
2020-05-15 12:00,16.8,1.5,1.9,99,0,10,947,18.2
2020-05-15 13:00,16.8,0.2,1.8,99,0,10,1491,18.1
2020-05-15 14:00,17,0,1.4,95,0,9,1769,17.6
2020-05-15 15:00,16.5,0,1.8,94,0,10,1859,17.1
2020-05-15 16:00,15.3,0.4,1.1,99,0,8,343,16.8
2020-05-15 17:00,15.3,1.1,0.8,99,0,9,855,16.7
2020-05-15 18:00,14.8,,1.4,99,0,10,571,16.4
2020-05-15 19:00,14.8,0,1,99,0,9,528,16
2020-05-15 20:00,14.6,0.1,0.7,99,0,7,389,15.8
2020-05-15 21:00,14.8,,0.9,99,,10,510,15.7
2020-05-15 22:00,14.8,,0.9,99,,10,496,15.7
2020-05-15 23:00,14.8,,0.2,99,,10,376,15.8
2020-05-16 0:00,14.8,,0.7,99,,6,397,15.7
2020-05-16 1:00,14.8,,0.3,99,,10,361,15.8
2020-05-16 2:00,14.8,,0.1,99,,10,229,15.8
2020-05-16 3:00,14.6,,0.6,99,,10,223,15.7
2020-05-16 4:00,14.7,,0.4,99,,10,327,15.7
2020-05-16 5:00,14.5,,0.3,99,,10,209,15.6
2020-05-16 6:00,14.6,,0.5,99,0,10,260,15.8
2020-05-16 7:00,14.8,,0.2,99,0,10,275,16.3
2020-05-16 8:00,15.1,,0.2,99,0,8,410,16.7
2020-05-16 9:00,15.7,,0.1,99,0,9,588,18.4
2020-05-16 10:00,17,,0.5,99,0,9,693,22.3
2020-05-16 11:00,19.8,,1,89,0.6,8,1390,31.5
2020-05-16 12:00,22.1,,1.3,82,1,6,1383,33.1
2020-05-16 13:00,23.5,,0.9,75,0.9,7,1460,34.1
2020-05-16 14:00,24.5,,1.2,71,0.8,8,1950,34.3
2020-05-16 15:00,24.4,,1,71,0.5,8,1678,29.9
2020-05-16 16:00,24.4,,0.7,68,0.7,8,1981,29.5
2020-05-16 17:00,24,,0.6,69,0.1,8,1705,26.5
2020-05-16 18:00,23.5,,0.3,70,0,9,1936,24.2
2020-05-16 19:00,22.4,,0.5,89,0,8,1798,22.2
2020-05-16 20:00,20.1,,0.5,98,0,1,1450,19.3
2020-05-16 21:00,18.9,,0.9,99,,1,985,18.1
2020-05-16 22:00,18.3,,0.8,99,,7,853,17.7
2020-05-16 23:00,17.9,,0.1,99,,8,810,17.6
2020-05-17 0:00,17.7,,1.3,99,,8,670,17.2
2020-05-17 1:00,17.4,,0.7,99,,7,545,16.9
2020-05-17 2:00,17.8,,0.6,99,,8,682,17.9
2020-05-17 3:00,18,,0,99,,9,666,18.1
2020-05-17 4:00,17.9,,0.9,99,,9,618,18.1
2020-05-17 5:00,18,,0.3,99,,6,651,18.1
2020-05-17 6:00,18.1,,0,99,0,7,594,18.4
2020-05-17 7:00,18.5,,0.9,99,0,7,509,19
2020-05-17 8:00,18.9,,0.2,99,0,7,591,20.7
2020-05-17 9:00,20.1,,0.8,93,0.2,6,587,25
2020-05-17 10:00,22.2,,0.9,80,0.8,7,773,29.5
2020-05-17 11:00,22.9,,0.9,74,0.8,6,756,30.6
2020-05-17 12:00,25.1,,1.1,66,1,3,817,38
2020-05-17 13:00,25.6,,1.2,62,1,3,736,42
2020-05-17 14:00,27.2,,0.8,60,1,1,865,44.5
2020-05-17 15:00,27.4,,1.2,56,1,5,960,43.1
2020-05-17 16:00,27.6,,1.8,54,1,3,1132,39.9
2020-05-17 17:00,27.7,,1.1,55,0.9,2,1250,35.9
2020-05-17 18:00,27,,0.5,59,1,6,1227,31.2
2020-05-17 19:00,25.3,,1.2,70,0.2,6,1132,26.3
2020-05-17 20:00,24.4,,2.1,76,0,7,1031,23.6
2020-05-17 21:00,23.7,,1.2,74,,8,1129,22.3
2020-05-17 22:00,21.2,,0.7,97,,8,834,20.9
2020-05-17 23:00,20.4,,0.3,97,,6,805,19.5
2020-05-18 0:00,19.1,,1.2,99,,4,701,18.3
2020-05-18 1:00,18.3,,1,99,,6,658,17.5
2020-05-18 2:00,17.4,,1.1,99,,6,546,16.8
2020-05-18 3:00,17.4,,0.4,99,,8,528,16.6
2020-05-18 4:00,19.3,,1.4,98,,8,676,17.1
2020-05-18 5:00,19.1,,1.1,97,,8,728,17.7
2020-05-18 6:00,18.8,,1.5,97,0,6,675,17.2
2020-05-18 7:00,19,,1.2,95,0,6,516,19
2020-05-18 8:00,19.9,,0.8,85,0.7,7,753,21.6
2020-05-18 9:00,21.4,,0.9,70,0.6,6,937,26.6
2020-05-18 10:00,21.7,,1.3,72,0.4,7,712,29.9
2020-05-18 11:00,22.6,,2.2,68,0.9,8,804,37.7
2020-05-18 12:00,22.8,,2,69,0.3,8,671,34.2
2020-05-18 13:00,23.1,,1.8,70,0.5,10,770,37.4
2020-05-18 14:00,22.8,,1.9,71,0.6,9,786,34.5
2020-05-18 15:00,23.5,,1.4,68,0.2,10,935,36
2020-05-18 16:00,23.4,,2,69,0.3,9,950,31.2
2020-05-18 17:00,22.5,,0.3,76,0,8,1289,26.2
2020-05-18 18:00,22.1,,1.5,82,0,7,1329,24.4
2020-05-18 19:00,21.9,,1.2,85,0,8,1473,23
2020-05-18 20:00,20.9,,1.7,94,0,10,1585,22
2020-05-18 21:00,19.9,1,1.2,99,,10,498,20.1
2020-05-18 22:00,19.6,4.1,1.3,99,,10,1432,19.6
