瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),浅加(m/s),浅氢(16规困),嚼档(%),老炼(hr),老荤(MJ/m2),傈款樊(10盒困),矫沥(10m),瘤搁柯档(∑C)
279,备固,2020-11-16 0:00,7.8,,0.1,0,83,,,5,927,5.6
279,备固,2020-11-16 1:00,7.2,,0.2,0,85,,,8,743,5.1
279,备固,2020-11-16 2:00,6.8,,0.6,290,87,,,9,583,5.2
279,备固,2020-11-16 3:00,6.2,,0.2,0,89,,,9,487,4.7
279,备固,2020-11-16 4:00,6,,0.2,0,90,,,8,379,4.2
279,备固,2020-11-16 5:00,5.8,,0,0,91,,,10,346,3.9
279,备固,2020-11-16 6:00,5,,0.3,0,92,,,3,271,3.5
279,备固,2020-11-16 7:00,4.9,,0.1,0,93,,,0,239,3.1
279,备固,2020-11-16 8:00,6,,0,0,93,0,,5,297,4.4
279,备固,2020-11-16 9:00,8.8,,0,0,80,0.6,,5,597,8.3
279,备固,2020-11-16 10:00,11.2,,0.3,0,68,1,,7,895,14.4
279,备固,2020-11-16 11:00,14,,0.6,110,57,1,,9,1035,20.9
279,备固,2020-11-16 12:00,14.9,,0.7,70,50,0.8,,7,961,19.7
279,备固,2020-11-16 13:00,15.9,,0.1,0,48,0.5,,5,884,20.6
279,备固,2020-11-16 14:00,17.6,,0.4,0,42,1,,4,786,24
279,备固,2020-11-16 15:00,17.9,,0.5,180,41,1,,0,779,23.2
279,备固,2020-11-16 16:00,17,,0.5,200,43,1,,0,849,19.4
279,备固,2020-11-16 17:00,13.7,,0.5,250,58,0.2,,0,820,13.8
279,备固,2020-11-16 18:00,12,,0.7,270,64,0,,4,688,10.9
279,备固,2020-11-16 19:00,10.6,,0.5,270,68,,,2,592,9.2
279,备固,2020-11-16 20:00,9.4,,0.6,270,74,,,0,564,8.1
279,备固,2020-11-16 21:00,9,,0.3,0,76,,,0,531,7.2
279,备固,2020-11-16 22:00,8.3,,0.1,0,79,,,0,423,6.5
279,备固,2020-11-16 23:00,8.1,,0.7,270,82,,,2,454,6.2
279,备固,2020-11-17 0:00,7.5,,0.2,0,85,,,1,404,5.7
279,备固,2020-11-17 1:00,7.5,,0.6,290,85,,,2,429,6.5
279,备固,2020-11-17 2:00,7.3,,0.1,0,87,,,8,394,6.3
279,备固,2020-11-17 3:00,6.9,,0,0,90,,,3,339,5.6
279,备固,2020-11-17 4:00,7.6,,0,0,88,,,10,369,7.5
279,备固,2020-11-17 5:00,8.2,,0,0,83,,,9,402,8.5
279,备固,2020-11-17 6:00,8.3,,0,0,84,,,9,404,8.4
279,备固,2020-11-17 7:00,7.3,,0.1,0,87,,,4,312,6.5
279,备固,2020-11-17 8:00,7.5,,0,0,89,0,,4,310,7
279,备固,2020-11-17 9:00,10.4,,0.2,0,76,0.6,,6,389,10.2
279,备固,2020-11-17 10:00,12.3,,0.4,0,68,0.7,,6,512,14.6
279,备固,2020-11-17 11:00,13.9,,0.1,0,66,0,,9,613,16.9
279,备固,2020-11-17 12:00,16.3,,0.5,90,59,1,,4,739,23.3
279,备固,2020-11-17 13:00,17.2,,0.4,0,57,0.4,,8,642,23.8
279,备固,2020-11-17 14:00,16.9,,0.6,270,65,0,,10,519,19.4
279,备固,2020-11-17 15:00,15.6,0.4,0.4,0,87,0,,8,286,18.3
279,备固,2020-11-17 16:00,15.5,,0.9,270,81,0,,9,410,16.7
279,备固,2020-11-17 17:00,15.3,,0.4,0,82,0,,6,424,15.2
279,备固,2020-11-17 18:00,13.6,0,0.2,0,89,0,,5,353,11.8
279,备固,2020-11-17 19:00,13.3,,0.2,0,91,,,7,256,11.7
279,备固,2020-11-17 20:00,12.7,,0.2,0,93,,,5,228,11.1
279,备固,2020-11-17 21:00,12.8,0.5,0.3,0,93,,,0,134,12.7
279,备固,2020-11-17 22:00,13.1,,0.1,0,95,,,0,133,12.7
279,备固,2020-11-17 23:00,12.7,,0,0,96,,,9,102,11.6
279,备固,2020-11-18 0:00,12.3,0.3,0.1,0,96,,,7,91,11.4
279,备固,2020-11-18 1:00,12.6,,0.1,0,97,,,2,58,12.7
279,备固,2020-11-18 2:00,12.5,,0.1,0,97,,,4,65,12.8
279,备固,2020-11-18 3:00,12.5,,0.1,0,97,,,6,76,12.8
279,备固,2020-11-18 4:00,12.3,,0.4,0,97,,,8,17,12.7
279,备固,2020-11-18 5:00,12.4,,0.1,0,97,,,9,43,12.8
279,备固,2020-11-18 6:00,12.3,,0,0,97,,,10,16,12.8
279,备固,2020-11-18 7:00,12.3,,0.6,270,97,,,7,57,12.7
279,备固,2020-11-18 8:00,12.4,,0.2,0,97,0,,8,37,13.4
279,备固,2020-11-18 9:00,12.7,,0.4,0,97,0,,8,85,15.1
279,备固,2020-11-18 10:00,13.3,,0.2,0,97,0,,9,185,17.2
279,备固,2020-11-18 11:00,15.5,,0.1,0,90,0,,10,292,21.3
279,备固,2020-11-18 12:00,18.2,,0.7,360,84,0,,10,423,23.4
279,备固,2020-11-18 13:00,21.3,,0.8,90,68,0.1,,9,1999,28.3
279,备固,2020-11-18 14:00,21.4,,0.7,110,64,0.1,,10,2000,26
279,备固,2020-11-18 15:00,21.6,,1.1,160,63,0,,9,2000,23.7
279,备固,2020-11-18 16:00,21.4,,0.4,0,63,0,,10,2000,21.5
279,备固,2020-11-18 17:00,21.2,,1,110,62,0,,10,2000,19.2
279,备固,2020-11-18 18:00,19.9,0.5,1.3,110,69,0,,10,2000,16.9
279,备固,2020-11-18 19:00,20.4,,0.8,70,69,,,10,2000,17.1
279,备固,2020-11-18 20:00,20.6,,1.4,90,69,,,10,2000,17.8
279,备固,2020-11-18 21:00,20.4,0,1.4,90,72,,,9,2000,18.2
279,备固,2020-11-18 22:00,20.3,,1.1,70,75,,,9,2000,18.2
279,备固,2020-11-18 23:00,20.7,,1.4,140,74,,,10,2000,18.7
279,备固,2020-11-19 0:00,20.3,0.7,1.8,180,80,,,10,919,18.1
279,备固,2020-11-19 1:00,20.3,,1.3,160,79,,,10,2000,18
279,备固,2020-11-19 2:00,19.7,,1.6,110,83,,,10,979,18
279,备固,2020-11-19 3:00,19.5,1.2,1.1,110,85,,,6,607,18
279,备固,2020-11-19 4:00,19.7,,1.6,160,86,,,8,572,18.2
279,备固,2020-11-19 5:00,20.5,,1.8,290,85,,,10,481,18.6
279,备固,2020-11-19 6:00,21.3,5.8,1.8,250,80,,,9,2000,18.9
279,备固,2020-11-19 7:00,20.5,,2.2,270,86,,,10,1519,18.7
279,备固,2020-11-19 8:00,20.8,,1.2,70,83,0,,10,2000,19.4
279,备固,2020-11-19 9:00,21.6,1.4,1,110,78,0,,8,2000,21.4
279,备固,2020-11-19 10:00,22.7,,2.4,140,71,0.6,,8,2000,26.3
279,备固,2020-11-19 11:00,22.9,,2.8,160,70,0,,10,2000,21.8
279,备固,2020-11-19 12:00,21.9,0.4,1.3,140,78,0,,10,818,19.6
279,备固,2020-11-19 13:00,19.3,,1.9,290,94,0,,10,56,19.3
279,备固,2020-11-19 14:00,19.4,,0.4,0,92,0,,9,2000,20.2
279,备固,2020-11-19 15:00,20.1,20.4,2.8,290,76,0,,9,2000,21.2
279,备固,2020-11-19 16:00,18.8,,2.4,290,74,0.2,,8,2000,18.8
279,备固,2020-11-19 17:00,17.8,,2.7,290,73,0,,8,2000,17.1
279,备固,2020-11-19 18:00,16.7,,2.8,290,67,0,,8,2000,15.1
279,备固,2020-11-19 19:00,16,,1.3,320,68,,,8,2000,14.6
279,备固,2020-11-19 20:00,15.2,,2.2,290,63,,,9,2000,13.7
279,备固,2020-11-19 21:00,13.8,,1.6,290,69,,,10,2000,13.2
279,备固,2020-11-19 22:00,12.8,,1.8,290,71,,,10,2000,12.7
279,备固,2020-11-19 23:00,12.7,,2.5,290,66,,,8,2000,11.9
279,备固,2020-11-20 0:00,12.4,,2.4,290,66,,,9,2000,11.5
279,备固,2020-11-20 1:00,12.2,,3,290,67,,,9,2000,11.2
279,备固,2020-11-20 2:00,12.1,,1.5,320,66,,,10,2000,11.2
279,备固,2020-11-20 3:00,11.9,,2.6,290,65,,,7,2000,10.7
279,备固,2020-11-20 4:00,11.7,,3.1,290,64,,,8,2000,10.3
279,备固,2020-11-20 5:00,11.2,,3.8,290,66,,,9,2000,10.3
279,备固,2020-11-20 6:00,10.7,,3.5,290,65,,,10,2000,9.7
279,备固,2020-11-20 7:00,9.9,,4.5,290,67,,,10,2000,9.1
279,备固,2020-11-20 8:00,9.3,,2.9,290,67,0,,10,2000,9.3
279,备固,2020-11-20 9:00,8.7,,2.2,290,67,0,,10,2000,9.8
279,备固,2020-11-20 10:00,8.8,,1.9,320,65,0,,10,2000,10.8
279,备固,2020-11-20 11:00,9.5,,2,290,61,0,,10,2000,13
279,备固,2020-11-20 12:00,9.5,,2.7,290,58,0,,10,2000,14
279,备固,2020-11-20 13:00,9.2,,3.6,290,58,0.4,,9,2000,15.3
279,备固,2020-11-20 14:00,9,,2.8,290,58,0.6,,9,2000,15.3
279,备固,2020-11-20 15:00,8.5,,2.6,290,62,0,,9,2000,11.9
279,备固,2020-11-20 16:00,8.2,,2.2,290,63,0,,10,2000,10.7
279,备固,2020-11-20 17:00,7.9,,2.3,290,64,0,,10,2000,9.5
279,备固,2020-11-20 18:00,7.8,,1.8,290,64,0,,10,2000,8.9
279,备固,2020-11-20 19:00,7.5,,1.2,340,66,,,10,2000,8.6
279,备固,2020-11-20 20:00,6.6,,1.3,320,68,,,0,2000,7.5
279,备固,2020-11-20 21:00,6.2,,1.1,290,68,,,0,2000,7
279,备固,2020-11-20 22:00,5.9,,1.1,290,67,,,9,1945,6.8
279,备固,2020-11-20 23:00,5.6,,1.1,290,66,,,8,2000,6.2
279,备固,2020-11-21 0:00,5.8,,1,290,65,,,9,1957,6.6
279,备固,2020-11-21 1:00,5.6,,1.3,340,64,,,8,2000,6.3
279,备固,2020-11-21 2:00,5.1,,0.8,360,66,,,9,1740,6
279,备固,2020-11-21 3:00,3.8,,0.5,320,72,,,0,1484,4.1
279,备固,2020-11-21 4:00,2.6,,0.3,0,80,,,0,1024,3.1
279,备固,2020-11-21 5:00,1.9,,0.2,0,82,,,0,1071,2.4
279,备固,2020-11-21 6:00,1.2,,0.8,270,87,,,0,812,1.9
279,备固,2020-11-21 7:00,0.8,,0.1,0,90,,,0,638,1.5
279,备固,2020-11-21 8:00,1.5,,0,0,86,0,,0,870,2.3
279,备固,2020-11-21 9:00,3.7,,0.6,360,76,0.5,,0,1160,5
279,备固,2020-11-21 10:00,6.3,,0.4,0,62,1,,10,1467,10.9
279,备固,2020-11-21 11:00,7.8,,0.6,90,59,0.9,,9,1403,15.2
279,备固,2020-11-21 12:00,9.2,,0.9,70,55,1,,7,1545,19.5
279,备固,2020-11-21 13:00,11.1,,1.1,70,53,0.8,,9,1737,20.4
279,备固,2020-11-21 14:00,11.2,,0.8,70,52,0.8,,8,1947,17.5
279,备固,2020-11-21 15:00,12.3,,1.2,50,52,0.8,,4,2000,17.3
279,备固,2020-11-21 16:00,12.4,,0.8,90,53,0.6,,9,2000,14.4
279,备固,2020-11-21 17:00,11.8,,1.1,70,59,0,,9,2000,12.1
279,备固,2020-11-21 18:00,10.7,,0.4,0,61,0,,7,2000,9.8
279,备固,2020-11-21 19:00,8.8,,0.2,0,72,,,7,2000,8.1
279,备固,2020-11-21 20:00,7.8,,0.1,0,77,,,,1989,7.5
279,备固,2020-11-21 21:00,8.7,,1,270,74,,,10,1345,8.3
279,备固,2020-11-21 22:00,8,,0.2,0,79,,,9,1278,7.8
279,备固,2020-11-21 23:00,6.5,,0.2,0,84,,,4,1551,6.2
279,备固,2020-11-22 0:00,6.9,,0.8,270,84,,,0,1893,7.3
279,备固,2020-11-22 1:00,7.3,,0,0,82,,,10,1772,7.7
279,备固,2020-11-22 2:00,7.5,,0.2,0,81,,,9,1245,8.3
279,备固,2020-11-22 3:00,7.5,0,0.5,290,85,,,5,560,8.4
279,备固,2020-11-22 4:00,7.9,,0,0,81,,,1,1453,8.8
279,备固,2020-11-22 5:00,7.7,,0.6,320,83,,,10,711,8.8
279,备固,2020-11-22 6:00,8,0,0.2,0,79,,,9,1333,8.8
279,备固,2020-11-22 7:00,8.2,,0,0,80,,,10,1247,8.8
279,备固,2020-11-22 8:00,9.1,,1.5,270,81,0,,10,688,8.9
279,备固,2020-11-22 9:00,8.9,0.3,0.9,340,85,0,,10,1264,9.7
279,备固,2020-11-22 10:00,10.2,,0.5,320,79,0,,9,2000,11.3
279,备固,2020-11-22 11:00,10.6,,1.1,320,76,0.1,,9,2000,12.9
279,备固,2020-11-22 12:00,10.7,,1,320,74,0,,9,2000,12.4
279,备固,2020-11-22 13:00,10.4,,1.2,320,76,0,,9,2000,12.4
279,备固,2020-11-22 14:00,9.8,,1.2,290,79,0,,9,1757,11.8
279,备固,2020-11-22 15:00,9.8,,1.2,290,74,0,,9,2000,11.3
279,备固,2020-11-22 16:00,9.8,,2.1,270,66,0,,10,2000,10.2
279,备固,2020-11-22 17:00,9.4,,2.3,290,62,0,,10,2000,9.2
279,备固,2020-11-22 18:00,9.2,,2.3,290,64,0,,9,2000,8.7
279,备固,2020-11-22 19:00,9,,2,290,66,,,9,1939,8.5
279,备固,2020-11-22 20:00,9.1,,1.7,290,63,,,9,2000,8.3
279,备固,2020-11-22 21:00,8.8,0,2.1,290,60,,,9,2000,8.1
279,备固,2020-11-22 22:00,7.9,,1.4,340,68,,,9,2000,7.8
279,备固,2020-11-22 23:00,7.3,,1.9,290,57,,,5,2000,6
279,备固,2020-11-23 0:00,6.1,,1.5,320,62,,,1,2000,4.8
279,备固,2020-11-23 1:00,5.4,,1.2,320,62,,,0,2000,4
279,备固,2020-11-23 2:00,5,,0.6,320,64,,,0,2000,4.6
279,备固,2020-11-23 3:00,4.2,,0.9,290,65,,,0,2000,3.1
279,备固,2020-11-23 4:00,3.6,,1,290,64,,,0,2000,2.2
279,备固,2020-11-23 5:00,3.3,,1.2,290,65,,,0,2000,1.6
279,备固,2020-11-23 6:00,2.5,,0.6,290,70,,,0,2000,1.1
279,备固,2020-11-23 7:00,2.2,,1.2,290,71,,,0,2000,0.7
279,备固,2020-11-23 8:00,1.7,,1.1,270,76,0,,0,2000,1.2
279,备固,2020-11-23 9:00,4.7,,0.8,320,59,0.6,,0,1952,3.8
279,备固,2020-11-23 10:00,5.7,,1.4,290,52,1,,4,2000,9.8
279,备固,2020-11-23 11:00,7.1,,1.8,290,44,1,,1,2000,15.4
279,备固,2020-11-23 12:00,7.8,,2,320,40,1,,1,2000,18.4
279,备固,2020-11-23 13:00,9.2,,1.5,320,39,1,,1,2000,20.5
279,备固,2020-11-23 14:00,9.4,,2.2,340,36,1,,0,2000,20
279,备固,2020-11-23 15:00,10,,1.8,320,33,1,,3,2000,18.6
279,备固,2020-11-23 16:00,8.7,,2.2,320,36,1,,4,2000,11.4
279,备固,2020-11-23 17:00,7.2,,1.2,290,39,0,,0,2000,6.9
279,备固,2020-11-23 18:00,5.9,,1.2,290,48,0,,0,2000,4.5
279,备固,2020-11-23 19:00,5.2,,1.6,290,47,,,0,2000,3.3
279,备固,2020-11-23 20:00,4.7,,1.1,270,45,,,0,2000,2.3
279,备固,2020-11-23 21:00,4,,1.4,270,51,,,6,2000,2
279,备固,2020-11-23 22:00,2.9,,1.2,270,55,,,0,2000,1.3
279,备固,2020-11-23 23:00,3.2,,0.8,290,56,,,0,2000,0.7
279,备固,2020-11-24 0:00,3.6,,1.8,320,54,,,0,2000,0.8
279,备固,2020-11-24 1:00,2.1,,1.6,320,60,,,2,2000,0.3
279,备固,2020-11-24 2:00,2,,1,340,61,,,7,2000,1.3
279,备固,2020-11-24 3:00,2.4,,0.7,360,59,,,10,2000,1.9
279,备固,2020-11-24 4:00,2.6,,1,340,55,,,10,2000,2.5
279,备固,2020-11-24 5:00,2.8,,1,320,58,,,9,2000,2.9
279,备固,2020-11-24 6:00,3,,0.7,340,58,,,2,2000,3.2
279,备固,2020-11-24 7:00,3.1,,0.7,320,59,,,9,2000,3.4
279,备固,2020-11-24 8:00,3.8,,0.1,0,53,0,,10,2000,4.2
279,备固,2020-11-24 9:00,3.6,,0,0,54,0,,9,2000,6.1
279,备固,2020-11-24 10:00,6,,0.1,0,44,0.9,,7,2000,13.4
279,备固,2020-11-24 11:00,6.8,,0.5,90,41,0.8,,7,2000,13.9
279,备固,2020-11-24 12:00,8.2,,0.1,0,36,0.9,,8,2000,17.8
279,备固,2020-11-24 13:00,8.8,,1,110,34,0.5,,8,2000,18.6
279,备固,2020-11-24 14:00,10.5,,0.6,50,30,0.3,,8,2000,17.6
279,备固,2020-11-24 15:00,11.1,,0.6,20,30,0.1,,10,2000,18.8
279,备固,2020-11-24 16:00,10.5,,1.1,20,33,1,,8,2000,13.1
279,备固,2020-11-24 17:00,8.4,,0.4,0,42,0,,3,2000,8.1
279,备固,2020-11-24 18:00,6,,0.5,250,55,0,,0,1971,5.4
279,备固,2020-11-24 19:00,4.8,,0.7,270,61,,,0,1791,3.9
279,备固,2020-11-24 20:00,3.6,,0.9,270,63,,,3,1427,2.9
279,备固,2020-11-24 21:00,3,,0.4,0,66,,,7,1982,2.2
279,备固,2020-11-24 22:00,2.8,,0,0,65,,,4,1877,1.7
279,备固,2020-11-24 23:00,2.1,,0,0,70,,,5,1803,1.3
279,备固,2020-11-25 0:00,2,,0,0,70,,,5,1882,0.8
279,备固,2020-11-25 1:00,1.2,,0,0,74,,,9,1834,0.6
279,备固,2020-11-25 2:00,0.4,,0,0,74,,,5,1962,0.4
279,备固,2020-11-25 3:00,0.5,,0.1,0,74,,,8,2000,0.1
279,备固,2020-11-25 4:00,0.1,,0,0,74,,,8,1938,0
279,备固,2020-11-25 5:00,-0.1,,0.2,0,75,,,8,1968,-0.1
279,备固,2020-11-25 6:00,0,,0.3,0,75,,,0,1935,-0.2
279,备固,2020-11-25 7:00,0.3,,0.7,340,69,,,0,1986,-0.3
279,备固,2020-11-25 8:00,0.6,,1.7,320,70,0,,0,2000,0
279,备固,2020-11-25 9:00,4.8,,0.3,0,55,0.5,,0,1999,0.5
279,备固,2020-11-25 10:00,8.8,,1.2,290,35,1,,1,2000,8.7
279,备固,2020-11-25 11:00,10.3,,1.5,320,31,1,,0,2000,16.2
279,备固,2020-11-25 12:00,10.6,,1.7,290,31,1,,0,2000,18.7
279,备固,2020-11-25 13:00,12.1,,1.7,290,30,1,,1,2000,21.3
279,备固,2020-11-25 14:00,12.4,,1.9,290,31,1,,1,2000,21.1
279,备固,2020-11-25 15:00,12.1,,2.1,290,32,1,,0,2000,18.7
279,备固,2020-11-25 16:00,11.2,,1.6,290,36,1,,0,2000,12
279,备固,2020-11-25 17:00,9.9,,1.4,320,39,0,,0,2000,7.9
279,备固,2020-11-25 18:00,8.6,,0.9,320,45,0,,0,1982,5.4
279,备固,2020-11-25 19:00,6.9,,0.4,0,54,,,0,1988,3.9
279,备固,2020-11-25 20:00,5.6,,0.5,320,60,,,0,1700,2.9
279,备固,2020-11-25 21:00,4.2,,0.1,0,66,,,0,1574,2.1
279,备固,2020-11-25 22:00,4.5,,0.3,0,65,,,0,1336,1.6
279,备固,2020-11-25 23:00,4,,0.3,0,67,,,0,1189,1.1
279,备固,2020-11-26 0:00,3.3,,0.2,0,70,,,3,1190,0.9
279,备固,2020-11-26 1:00,3.2,,0.2,0,72,,,7,992,1
279,备固,2020-11-26 2:00,3.2,,0.3,0,73,,,10,933,1.8
279,备固,2020-11-26 3:00,4.6,,0.1,0,68,,,10,957,2.5
279,备固,2020-11-26 4:00,4.8,,0.6,90,69,,,10,894,3.2
279,备固,2020-11-26 5:00,6,,1.8,320,65,,,10,941,4.1
279,备固,2020-11-26 6:00,4.9,,0.1,0,70,,,10,849,4.3
279,备固,2020-11-26 7:00,5.5,,0,0,68,,,10,763,4.7
279,备固,2020-11-26 8:00,5.9,,0.2,0,70,0,,10,732,5.4
279,备固,2020-11-26 9:00,7.2,,0.7,340,61,0,,10,851,7.5
279,备固,2020-11-26 10:00,6.9,,0.5,110,63,0.2,,8,806,8.9
279,备固,2020-11-26 11:00,9.9,,0.2,0,47,1,,5,1045,17.7
279,备固,2020-11-26 12:00,10.6,,0.5,290,34,1,,6,1766,18.7
279,备固,2020-11-26 13:00,11.8,,1,90,37,0.9,,8,1364,23.1
279,备固,2020-11-26 14:00,13.1,,0.4,0,36,1,,0,1745,23.1
279,备固,2020-11-26 15:00,12.6,,1.2,70,39,1,,0,1720,20.1
279,备固,2020-11-26 16:00,11.8,,0.3,0,44,0.9,,5,1750,13.6
279,备固,2020-11-26 17:00,10.4,,0.2,0,51,0,,7,1694,10
279,备固,2020-11-26 18:00,8.4,,0.3,0,61,0,,7,1405,7.1
279,备固,2020-11-26 19:00,7.2,,0.5,270,67,,,1,519,5.7
279,备固,2020-11-26 20:00,6.2,,0.9,270,71,,,9,430,5.2
279,备固,2020-11-26 21:00,6.9,,0.5,290,70,,,7,986,6.3
279,备固,2020-11-26 22:00,6.7,,0,0,71,,,7,1024,5.7
279,备固,2020-11-26 23:00,7,,0,0,69,,,8,1049,6.2
279,备固,2020-11-27 0:00,6.8,,0,0,72,,,10,939,6.1
279,备固,2020-11-27 1:00,6.9,,0.1,0,72,,,10,959,6.4
279,备固,2020-11-27 2:00,6.5,,0,0,76,,,9,893,5.9
279,备固,2020-11-27 3:00,6.3,,0.1,0,77,,,9,873,6.3
279,备固,2020-11-27 4:00,6.3,,0.2,0,73,,,9,842,6.1
279,备固,2020-11-27 5:00,6.5,,0.3,0,71,,,9,864,6.1
279,备固,2020-11-27 6:00,8.3,,1.5,290,51,,,9,1002,6.3
279,备固,2020-11-27 7:00,7.9,,1.3,320,51,,,9,844,6.3
279,备固,2020-11-27 8:00,8,,1,320,47,0,,9,1203,6.7
279,备固,2020-11-27 9:00,8.6,,1.1,290,51,0.1,,9,1248,9.8
279,备固,2020-11-27 10:00,8.8,,1,320,55,0.5,,9,1527,10.8
279,备固,2020-11-27 11:00,9.2,,1.7,290,55,0,,10,2000,11.5
279,备固,2020-11-27 12:00,9.3,,2.5,290,52,0,,8,2000,12.2
279,备固,2020-11-27 13:00,11.1,,2.2,290,44,0.8,,8,2000,20.3
279,备固,2020-11-27 14:00,10.1,,1.5,320,47,0.8,,7,2000,15
279,备固,2020-11-27 15:00,10.1,,1.8,290,47,0.5,,10,2000,14.3
279,备固,2020-11-27 16:00,9,,2.2,290,50,0,,10,2000,10.2
279,备固,2020-11-27 17:00,8.5,,2.2,290,49,0,,9,2000,8.2
279,备固,2020-11-27 18:00,7.5,,2.5,290,46,0,,2,2000,5.6
279,备固,2020-11-27 19:00,6.6,,2.7,290,46,,,0,2000,4.2
279,备固,2020-11-27 20:00,5.6,,2.4,290,46,,,0,2000,3.1
279,备固,2020-11-27 21:00,5.2,,3.2,290,47,,,0,2000,2.5
279,备固,2020-11-27 22:00,3.9,,0.5,290,53,,,0,2000,1.4
279,备固,2020-11-27 23:00,3.7,,1,320,55,,,0,2000,1
279,备固,2020-11-28 0:00,3.4,,1.1,340,54,,,0,2000,0.5
279,备固,2020-11-28 1:00,2.1,,1,340,61,,,0,2000,-0.2
279,备固,2020-11-28 2:00,0.9,,0.6,340,66,,,0,2000,-0.2
279,备固,2020-11-28 3:00,1.6,,0.5,340,64,,,0,1895,-0.3
279,备固,2020-11-28 4:00,1.9,,1,320,63,,,0,1899,0.2
279,备固,2020-11-28 5:00,2,,1,340,61,,,0,1939,0.2
279,备固,2020-11-28 6:00,2.3,,0.5,290,59,,,0,1992,0.8
279,备固,2020-11-28 7:00,2.8,,0.6,290,57,,,0,2000,1.8
279,备固,2020-11-28 8:00,2.4,,1,340,59,0,,7,1994,1.5
279,备固,2020-11-28 9:00,3.6,,1,320,52,0.4,,2,2000,2.5
279,备固,2020-11-28 10:00,4.7,,1.6,340,41,1,,0,2000,8
279,备固,2020-11-28 11:00,5.6,,2.2,320,37,1,,0,2000,14.1
279,备固,2020-11-28 12:00,6.5,,2.6,290,27,1,,0,2000,16.9
279,备固,2020-11-28 13:00,7,,2.2,320,24,1,,0,2000,19.2
279,备固,2020-11-28 14:00,7.4,,1.7,320,21,1,,2,2000,18.7
279,备固,2020-11-28 15:00,6.7,,2.5,320,20,1,,4,2000,14.8
279,备固,2020-11-28 16:00,5.8,,1.1,320,23,1,,2,2000,9.4
279,备固,2020-11-28 17:00,4.6,,1.1,290,25,0,,3,2000,4.5
279,备固,2020-11-28 18:00,3.8,,1.3,290,26,0,,10,2000,2.6
279,备固,2020-11-28 19:00,3.5,,1.4,270,30,,,10,2000,2.7
279,备固,2020-11-28 20:00,3,,1,290,37,,,10,2000,2.6
279,备固,2020-11-28 21:00,2.8,,1.3,290,42,,,10,2000,2.5
279,备固,2020-11-28 22:00,2.4,,0.9,290,44,,,10,2000,2.2
279,备固,2020-11-28 23:00,2.1,,0.3,0,48,,,10,2000,2.1
279,备固,2020-11-29 0:00,2.1,,0.6,340,49,,,10,2000,2.1
279,备固,2020-11-29 1:00,1.6,,0.4,0,54,,,9,2000,1.3
279,备固,2020-11-29 2:00,0.9,,0.6,270,59,,,6,2000,0.2
279,备固,2020-11-29 3:00,-0.1,,0.6,290,66,,,9,2000,-0.4
279,备固,2020-11-29 4:00,-0.8,,0.2,0,71,,,5,2000,-0.6
279,备固,2020-11-29 5:00,-0.4,,0,0,69,,,10,2000,0
279,备固,2020-11-29 6:00,-0.7,,0.6,360,72,,,9,2000,-0.3
279,备固,2020-11-29 7:00,-1,,0.1,0,74,,,9,2000,-0.4
279,备固,2020-11-29 8:00,-0.2,,0.3,0,71,0,,6,1987,-0.1
279,备固,2020-11-29 9:00,2.3,,1.3,340,55,0.4,,4,2000,0.3
279,备固,2020-11-29 10:00,4.6,,1.4,290,46,1,,5,2000,6.7
279,备固,2020-11-29 11:00,6,,2.3,340,42,0.8,,8,2000,17.6
279,备固,2020-11-29 12:00,6.5,,1.7,320,43,0.6,,8,2000,16.5
279,备固,2020-11-29 13:00,6.6,,1.5,320,42,0.8,,8,2000,14.9
279,备固,2020-11-29 14:00,7.9,,2.1,320,40,0.8,,9,2000,19.5
279,备固,2020-11-29 15:00,6.8,,2.5,290,43,0.5,,9,2000,11.3
279,备固,2020-11-29 16:00,6.6,,1.6,290,44,0.5,,6,2000,10.4
279,备固,2020-11-29 17:00,5.5,,1.7,290,49,0,,6,2000,6
279,备固,2020-11-29 18:00,5.2,,1.8,320,50,0,,0,2000,4.9
279,备固,2020-11-29 19:00,4.8,,1.4,320,53,,,9,2000,4.2
279,备固,2020-11-29 20:00,4.5,,1.6,290,53,,,4,2000,3.7
279,备固,2020-11-29 21:00,4.3,,1.3,290,52,,,4,2000,3.8
279,备固,2020-11-29 22:00,3.7,,1.2,290,53,,,0,2000,2.2
279,备固,2020-11-29 23:00,3,,1,320,55,,,4,2000,1.1
279,备固,2020-11-30 0:00,2.8,,0.9,290,57,,,6,2000,1.1
279,备固,2020-11-30 1:00,2.3,,1.2,290,55,,,0,2000,-0.2
279,备固,2020-11-30 2:00,1,,1.1,290,62,,,0,2000,-0.6
279,备固,2020-11-30 3:00,-0.2,,0.4,0,66,,,0,2000,-0.8
279,备固,2020-11-30 4:00,0.2,,1.5,270,67,,,0,2000,-0.9
279,备固,2020-11-30 5:00,-0.7,,1.1,270,74,,,0,2000,-1.2
279,备固,2020-11-30 6:00,-0.2,,1.6,270,70,,,0,2000,-1.3
279,备固,2020-11-30 7:00,-0.4,,2,270,71,,,0,2000,-1.4
279,备固,2020-11-30 8:00,-0.6,,1.5,270,73,0,,0,2000,-1.2
279,备固,2020-11-30 9:00,1.7,,0.5,270,61,0.4,,0,2000,-0.1
279,备固,2020-11-30 10:00,3.9,,1.7,340,49,1,,0,2000,4.2
